key,0,1,2,3,4,5,6,7
10456,"Zordiarche",0,"Zordiarche",0,0,1,0,1
10457,"pampa sélénien",0,"pampas séléniens",0,0,1,0,0
10458,"daphnie",0,"daphnies",0,0,1,1,0
10459,"poutouneur",0,"poutouneurs",0,0,1,0,0
10460,"ratisseur",0,"ratisseurs",0,0,1,0,0
10461,"vagabond",0,"vagabonds",0,0,1,0,0
10462,"lamenteur",0,"lamenteurs",0,0,1,0,0
10463,"penseur",0,"penseurs",0,0,1,0,0
10464,"régolithe",0,"régolithes",0,0,1,0,0
10465,"sécateur",0,"sécateurs",0,0,1,0,0
10466,"métalloïde",0,"métalloïdes",0,0,1,0,0
10467,"panopt",0,"panopt",0,0,1,0,0
10468,"dynamite",0,"dynamites",0,0,1,1,0
10469,"armalcolite",0,"armalcolites",0,1,1,0,0
10470,"unité de soin",0,"unités de soin",0,1,1,1,0
10471,"mousse",0,"mousses",0,0,1,1,0
10472,"insectoïde rescapé",0,"insectoïdes rescapés",0,1,1,0,0
10473,"alarum rescapé",0,"alarums rescapés",0,1,1,0,0
10474,"droïde rescapé",0,"droïdes rescapés",0,0,1,0,0
10475,"chasseur rescapé",0,"chasseurs rescapés",0,0,1,0,0
10476,"unité d'assistance",0,"unités d'assistance",0,1,1,1,0
10477,"unité de recyclage",0,"unités de recyclage",0,1,1,1,0
10478,"unité de nettoyage",0,"unités de nettoyage",0,1,1,1,0
10479,"Merlwyb",0,"Merlwyb",0,0,1,1,1
10480,"Lorens",0,"Lorens",0,0,1,0,1
10481,"Wheiskaet",0,"Wheiskaet",0,0,1,0,1
10482,"Landenel",0,"Landenel",0,0,1,0,1
10483,"U'odh Nunh",0,"U'odh Nunh",0,1,1,0,1
10484,"Brayflox",0,"Brayflox",0,0,1,1,1
10485,"Fils du mascaret",0,"Fils du mascaret",0,0,1,0,0
10486,"Fils du mascaret",0,"Fils du mascaret",0,0,1,0,0
10487,"Fils du mascaret",0,"Fils du mascaret",0,0,1,0,0
10488,"baliste de bulot",0,"balistes de bulot",0,0,1,1,0
10489,"abomination de l'Indigo",0,"abo<SoftHyphen/>mi<SoftHyphen/>na<SoftHyphen/>tions de l'Indigo",0,1,1,1,0
10490,"bête des profondeurs",0,"bêtes des profondeurs",0,0,1,1,0
10491,"amas d'éther élémentaire",0,"amas d'éther élémentaire",0,1,1,0,0
10492,"amas d'éther élémentaire",0,"amas d'éther élémentaire",0,1,1,0,0
10493,"pilier de glace",0,"piliers de glace",0,0,1,0,0
10494,"kerykeion",0,"kerykeions",0,0,1,0,0
10495,"météore",0,"météores",0,0,1,0,0
10496,"ktiséos saura",0,"ktiséos saurai",0,0,1,0,0
10497,"ktiséos panther",0,"ktiséos pantherès",0,0,1,0,0
10498,"pointe annihilante",0,"pointes annihilantes",0,0,1,1,0
10499,"Théléma Agapé",0,"Théléma Agapé",0,0,1,1,1
10500,"ktiséos chione",0,"ktiséos chionès",0,0,1,0,0
10501,"ktiséos daidalion",0,"ktiséos daidalions",0,0,1,0,0
10502,"ktiséos okyupète",0,"ktiséos okyupète",0,0,1,0,0
10503,"ktiséos gryps",0,"ktiséos grypès",0,0,1,0,0
10504,"ktiséos hippocerf",0,"ktiséos hippocerfs",0,0,1,0,0
10505,"ktiséos hippogryph",0,"ktiséos hippogryphs",0,0,1,0,0
10506,"ktiséos ophiotauros",0,"ktiséos ophiotauroi",0,0,1,0,0
10507,"ktiséos lailaps",0,"ktiséos lailapès",0,0,1,0,0
10508,"ktiséos érinys",0,"ktiséos érinyès",0,0,1,0,0
10509,"ktiséos alkyone",0,"ktiséos alkyonès",0,0,1,0,0
10510,"ktiséos stymphalide",0,"ktiséos stymphalidès",0,0,1,0,0
10511,"ktiséos aéllo",0,"ktiséos aéllos",0,0,1,0,0
10512,"ktiséos ophion",0,"ktiséos ophions",0,0,1,0,0
10513,"Emmanellain le narcissique",0,"Emmanellain le narcissique",0,1,1,0,1
10514,"Lucia l'éclatante",0,"Lucia l'éclatante",0,0,1,1,1
10515,"templier chevalier",0,"templiers chevaliers",0,0,1,0,0
10516,"résistant bozjien",0,"résistants bozjiens",0,0,1,0,0
10517,"épéiste des Larmes de Lenté",0,"épéistes des Larmes de Lenté",0,1,1,0,0
10518,"capitaine Sanson",0,"capitaine Sanson",0,0,1,0,0
10519,"lancier des Deux Vipères",0,"lanciers des Deux Vipères",0,0,1,0,0
10520,"lancière des Deux Vipères",0,"lancières des Deux Vipères",0,0,1,1,0
10521,"guerrier de la steppe",0,"guerriers de la steppe",0,0,1,0,0
10522,"Alberic le fulgurant",0,"Alberic le fulgurant",0,1,1,0,0
10523,"archer des Deux Vipères",0,"archers des Deux Vipères",0,1,1,0,0
10524,"archer des Deux Vipères",0,"archers des Deux Vipères",0,1,1,0,0
10525,"Broenbhar le concasseur",0,"Broenbhar le concasseur",0,0,1,0,1
10526,"Alka Zolka le marin-adjudant",0,"Alka Zolka le marin-adjudant",0,1,1,0,1
10527,"maraudeur du Maelstrom",0,"maraudeurs du Maelstrom",0,0,1,0,0
10528,"maraudeuse du Maelstrom",0,"maraudeuses du Maelstrom",0,0,1,1,0
10529,"maraudeur du Maelstrom",0,"maraudeurs du Maelstrom",0,0,1,0,0
10530,"A-Ruhn-Senna",0,"A-Ruhn-Senna",0,1,1,0,1
10531,"élémentaliste des Deux Vipères",0,"élé<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>lis<SoftHyphen/>tes des Deux Vipères",0,1,1,0,0
10532,"élémentaliste des Deux Vipères",0,"élé<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>lis<SoftHyphen/>tes des Deux Vipères",0,1,1,0,0
10533,"Cocobuki",0,"Cocobuki",0,0,1,0,1
10534,"Cocobygo",0,"Cocobygo",0,0,1,0,1
10535,"Cocobani",0,"Cocobani",0,0,1,0,1
10536,"Maxima",0,"Maxima",0,0,1,0,1
10537,"guerrière des Larmes de Lenté",0,"guerrières des Larmes de Lenté",0,0,1,1,0
10538,"guerrière des Larmes de Lenté",0,"guerrières des Larmes de Lenté",0,0,1,1,0
10539,"Rostik le protecteur",0,"Rostik le protecteur",0,0,1,0,1
10540,"résistant bozjien",0,"résistants bozjiens",0,0,1,0,0
10541,"résistant bozjien",0,"résistants bozjiens",0,0,1,0,0
10542,"Stephanivien le prodige",0,"Stephanivien le prodige",0,0,1,0,1
10543,"forgeron du Maelstrom",0,"forgerons du Maelstrom",0,0,1,0,0
10544,"forgeronne du Maelstrom",0,"forgeronnes du Maelstrom",0,0,1,1,0
10545,"armurier du Maelstrom",0,"armuriers du Maelstrom",0,1,1,0,0
10546,"armurière du Maelstrom",0,"armurières du Maelstrom",0,1,1,1,0
10547,"machiniste d'Ishgard",0,"machinistes d'Ishgard",0,0,1,1,0
10548,"caravane de transport",0,"caravanes de transport",0,0,1,1,0
10549,"soldat impérial subjugué",0,"soldats impériaux subjugués",0,0,1,0,0
10550,"soldat impérial subjugué",0,"soldats impériaux subjugués",0,0,1,0,0
10551,"soldat impérial subjugué",0,"soldats impériaux subjugués",0,0,1,0,0
10552,"canis des Télophores",0,"canes des Télophores",0,0,1,0,0
10553,"avant-garde des Télophores",0,"avant-gardes des Télophores",0,1,1,1,0
10554,"Alisaie",0,"Alisaie",0,1,1,1,1
10555,"Alphinaud",0,"Alphinaud",0,1,1,0,1
10556,"G'raha Tia",0,"G'raha Tia",0,0,1,0,1
10557,"Sicard des Bourreaux",0,"Sicard des Bourreaux",0,0,1,0,1
10558,"Guydelot l'usé",0,"Guydelot l'usé",0,0,1,0,1
10559,"hexadrone des Télophores",0,"hexadrones des Télophores",0,1,1,0,0
10560,"armure aérienne des Télophores",0,"armures aériennes des Télophores",0,1,1,1,0
10561,"faucheuse des Télophores",0,"faucheuses des Télophores",0,0,1,1,0
10562,"prédatrice des Télophores",0,"prédatrices des Télophores",0,0,1,1,0
10563,"Lyse",0,"Lyse",0,0,1,1,1
10564,"Pipin le cœur d'acier",0,"Pipin le cœur d'acier",0,0,1,0,0
10565,"Magnai le frère suprême",0,"Magnai le frère suprême",0,0,1,0,0
10566,"Sadu la flamme céleste",0,"Sadu la flamme céleste",0,0,1,1,1
10567,"Cirina le vent des collines",0,"Cirina le vent des collines",0,0,1,1,1
10568,"Chuchuto l'Étoile brillante",0,"Chuchuto l'Étoile brillante",0,0,1,0,1
10569,"Estinien",0,"Estinien",0,0,1,0,1
10570,"Y'shtola",0,"Y'shtola",0,0,1,1,1
10571,"Urianger",0,"Urianger",0,0,1,0,1
10572,"Vergilia van Corculum",0,"Vergilia van Corculum",0,0,1,1,1
10573,"spectre de Vergilia",0,"spectres de Vergilia",0,0,1,0,0
10574,"drone des Télophores",0,"drones des Télophores",0,0,1,0,0
10575,"khun chuluu des Dotharl",0,"khun chuluu des Dotharl",0,0,1,0,0
10576,"Érichthonios",0,"Érichthonios",0,1,1,0,1
10577,"Drusilla",0,"Drusilla",0,0,1,1,1
10578,"maréchal myrmidon",0,"maréchaux myrmidons",0,0,1,0,0
10579,"soldat myrmidon",0,"soldats myrmidons",0,0,1,0,0
10580,"chimère fangeuse",0,"chimères fangeuses",0,0,1,1,0
10581,"Orcus",0,"Orcus",0,1,1,0,1
10582,"Drusilla",0,"Drusilla",0,0,1,1,1
10583,"Drusilla",0,"Drusilla",0,0,1,1,1
10584,"hectoculus du néant",0,"hectoculi du néant",0,1,1,0,0
10585,"persona du néant",0,"personae du néant",0,0,1,1,0
10586,"Venat",0,"Venat",0,0,1,1,1
10587,"illusion de Venat",0,"illusions de Venat",0,1,1,1,0
10588,"Giga Vent véritable",0,"Giga Vents véritables",0,0,1,0,0
10589,"Théléma",0,"Théléma",0,0,1,1,1
10590,"ophion",0,"ophions",0,1,1,0,0
10591,"yggdriade",0,"yggdriades",0,1,1,1,0
10592,"ocypète",0,"ocypètes",0,1,1,1,0
10593,"kéraunos",0,"kéraunos",0,0,1,0,0
10594,"grype",0,"grypes",0,0,1,0,0
10595,"monocéros",0,"monocéros",0,0,1,0,0
10596,"pégasos",0,"pégasos",0,0,1,0,0
10597,"oiseau d'Elpis",0,"oiseaux d'Elpis",0,1,1,0,0
10598,"hippocerf originel",0,"hippocerfs originels",0,1,1,0,0
10599,"hippe",0,"hippes",0,1,1,1,0
10600,"harpyia",0,"harpyia",0,0,1,1,0
10601,"marquis morbol",0,"marquis morbol",0,0,1,0,0
10602,"acanthe",0,"acanthes",0,1,1,1,0
10603,"lycopersicum",0,"lycopersica",0,0,1,0,0
10604,"médusa",0,"médusa",0,0,1,1,0
10605,"médusa ouranienne",0,"médusa ouraniennes",0,0,1,1,0
10606,"lotis",0,"lotis",0,0,1,1,0
10607,"phanopsychée",0,"phanopsychées",0,0,1,1,0
10608,"mélanion",0,"mélanions",0,0,1,0,0
10609,"ophiotauros",0,"ophiotauros",0,1,1,0,0
10610,"elpistauros",0,"elpistauros",0,1,1,0,0
10611,"rémora",0,"rémoras",0,0,1,1,0
10612,"érythropétalouda",0,"érythropétaloudas",0,1,1,0,0
10613,"cyanopétalouda",0,"cyanopétaloudas",0,0,1,0,0
10614,"iodopétalouda",0,"iodopétaloudas",0,1,1,0,0
10615,"Kèr",0,"Kèr",0,0,1,1,1
10616,"serviteur de Kèr",0,"serviteurs de Kèr",0,0,1,0,0
10617,"Burfurlur",0,"Burfurlur",0,0,1,0,1
10618,"Sphatika",0,"Sphatika",0,0,1,0,1
10619,"Armstrong",0,"Armstrong",0,1,1,0,0
10620,"ruminateur",0,"ruminateurs",0,0,1,0,0
10621,"Ophioneus",0,"Ophioneus",0,1,1,0,1
10622,"Rift-étroit",0,"Rifts-étroits",0,0,1,0,1
10623,"Storsie",0,"Storsie",0,0,1,0,1
10624,"huldre",0,"huldres",0,0,1,0,0
10625,"yilan",0,"yilan",0,0,1,0,0
10626,"Sugriva",0,"Sugriva",0,0,1,0,1
10627,"Minerva",0,"Minerva",0,0,1,1,1
10628,"ægeiros",0,"ægeiros",0,1,1,0,0
10629,"pampa sélénienne reine",0,"pampas séléniennes reines",0,0,1,1,0
10630,"princesse mousse",0,"princesses mousses",0,0,1,1,0
10631,"Gurangatch",0,"Gurangatch",0,0,1,0,1
10632,"petalodus",0,"petalodi",0,0,1,0,0
10633,"Fan Ail",0,"Fan Ail",0,0,1,0,1
10634,"Arch-Êta",0,"Arch-Êtas",0,1,1,0,0
10635,"Preux feuillu",0,"Preux feuillu",0,0,1,0,0
10636,"Ü-u-ü-u",0,"Ü-u-ü-u",0,1,1,0,1
10637,"vajrakumara",0,"vajrakumara",0,0,1,0,0
10638,"Iravati",0,"Iravati",0,1,1,0,1
10639,"Belliciste",0,"Bellicistes",0,0,1,0,0
10640,"rosier de l'empereur",0,"rosiers de l'empereur",0,0,1,0,0
10641,"magna daphnie",0,"magna daphnies",0,0,1,1,0
10642,"pierre de la genèse",0,"pierres de la genèse",0,0,1,1,0
10643,"Yumcax",0,"Yumcax",0,1,1,0,1
10644,"choc-gueule",0,"choc-gueules",0,0,1,0,0
10645,"tricheniveau",0,"tricheniveaux",0,0,1,0,0
10646,"Oskh Rhei",0,"Oskh Rhei",0,1,1,0,1
10647,"Izanami",0,"Izanami",0,1,1,1,1
10648,"satellite autonome",0,"satellites autonomes",0,0,1,0,0
10649,"mécacharogne autonome",0,"mécacharognes autonomes",0,0,1,1,0
10650,"cavalier autonome",0,"cavaliers autonomes",0,0,1,0,0
10651,"drone autonome",0,"drones autonomes",0,0,1,0,0
10652,"magna rouleur autonome",0,"magna rouleurs autonomes",0,0,1,0,0
10653,"tailladeur autonome",0,"tailladeurs autonomes",0,0,1,0,0
10654,"colosse autonome",0,"colosses autonomes",0,0,1,0,0
10655,"vengeur autonome",0,"vengeurs autonomes",0,0,1,0,0
10656,"almasty",0,"almasty",0,1,1,0,0
10657,"ours d'Éblana",0,"ours d'Éblana",0,1,1,0,0
10658,"piège-glace d'Éblana",0,"piège-glaces d'Éblana",0,0,1,0,0
10659,"ovibos",0,"ovibos",0,1,1,0,0
10660,"jötunn",0,"jötnar",0,0,1,0,0
10661,"zoblyn de céruleum",0,"zoblyns de céruleum",0,0,1,0,0
10662,"tursus d'Ilsabard",0,"tursus d'Ilsabard",0,0,1,0,0
10663,"canis lupinus",0,"canes lupini",0,0,1,0,0
10664,"rosier envahissant",0,"rosiers en<SoftHyphen/>va<SoftHyphen/>his<SoftHyphen/>sants",0,0,1,0,0
10665,"élémentaire de céruleum",0,"élémentaires de céruleum",0,1,1,0,0
10666,"morozko",0,"morozko",0,0,1,0,0
10667,"saïga",0,"saïgas",0,0,1,0,0
10668,"troll",0,"trolls",0,0,1,0,0
10669,"génomos",0,"génomos",0,0,1,0,0
10670,"caribou",0,"caribous",0,0,1,0,0
10671,"berkanan",0,"berkanan",0,0,1,0,0
10672,"lima scabra",0,"lima scabra",0,0,1,0,0
10673,"poulet des montagnes",0,"poulets des montagnes",0,0,1,0,0
10674,"dzo",0,"dzos",0,0,1,0,0
10675,"mérinos",0,"mérinos",0,0,1,0,0
10676,"mérinos noir",0,"mérinos noirs",0,0,1,0,0
10677,"piailleur du Labyrinthos",0,"piailleurs du Labyrinthos",0,0,1,0,0
10678,"balsamine du Nord",0,"balsamines du Nord",0,0,1,1,0
10679,"pemphrédo",0,"pemphrédo",0,0,1,0,0
10680,"sankchinni du Labyrinthos",0,"sankchinnis du Labyrinthos",0,0,1,0,0
10681,"narbrooi du Labyrinthos",0,"narbroois du Labyrinthos",0,0,1,0,0
10682,"cryoconite",0,"cryoconites",0,0,1,0,0
10683,"bolet de mithril",0,"bolets de mithril",0,0,1,0,0
10684,"mandragore errante",0,"mandragores errantes",0,0,1,1,0
10685,"korrigan errant",0,"korrigans errants",0,0,1,0,0
10686,"oignon errant",0,"oignons errants",0,1,1,0,0
10687,"aubergine errante",0,"aubergines errantes",0,1,1,1,0
10688,"ail errant",0,"aulx errants",0,1,1,0,0
10689,"tomate errante",0,"tomates errantes",0,0,1,1,0
10690,"reine errante",0,"reines errantes",0,0,1,1,0
10691,"anila du Circuit central",0,"anilas du Circuit central",0,1,1,0,0
10692,"apa du Circuit central",0,"apas du Circuit central",0,1,1,1,0
10693,"dhara du Circuit central",0,"dharas du Circuit central",0,0,1,0,0
10694,"anala du Circuit central",0,"analas du Circuit central",0,1,1,0,0
10695,"pratyusha du Circuit central",0,"pratyusha du Circuit central",0,0,1,0,0
10696,"soma du Circuit central",0,"somas du Circuit central",0,0,1,0,0
10697,"pishacha",0,"pishacha",0,0,1,0,0
10698,"vajralangula",0,"vajralangula",0,0,1,0,0
10699,"kacchapa",0,"kacchapa",0,0,1,0,0
10700,"hamsa",0,"hamsa",0,0,1,0,0
10701,"asvattha",0,"asvattha",0,1,1,0,0
10702,"guhasaya",0,"guhasaya",0,0,1,0,0
10703,"bhujanga",0,"bhujanga",0,0,1,0,0
10704,"suturmurg",0,"suturmurg",0,0,1,0,0
10705,"gaja",0,"gaja",0,0,1,0,0
10706,"jhammel de Thavnair",0,"jhammels de Thavnair",0,0,1,0,0
10707,"babouin",0,"babouins",0,0,1,0,0
10708,"hanuman langur",0,"hanuman langur",0,0,1,0,0
10709,"chamrosh",0,"chamrosh",0,0,1,0,0
10710,"srngapaksi",0,"srngapaksi",0,0,1,0,0
10711,"starmite",0,"starmites",0,0,1,0,0
10712,"manjusaka",0,"manjusaka",0,0,1,0,0
10713,"odqan",0,"odqan",0,1,1,0,0
10714,"kumbhira",0,"kumbhira",0,0,1,0,0
10715,"crabe d'Akyaali",0,"crabes d'Akyaali",0,0,1,0,0
10716,"vaalaras",0,"vaalaras",0,0,1,0,0
10717,"pillard de l'apocalypse",0,"pillards de l'apocalypse",0,0,1,0,0
10718,"destructeur de l'apocalypse",0,"destructeurs de l'apocalypse",0,0,1,0,0
10719,"Svarbhanu",0,"Svarbhanu",0,0,1,0,1
10720,"protophénix",0,"protophénix",0,0,1,0,0
10721,"oiselet de feu",0,"oiselets de feu",0,1,1,0,0
10722,"oiselet étincelant",0,"oiselets étincelants",0,1,1,0,0
10723,"oiselet étincelant",0,"oiselets étincelants",0,1,1,0,0
10724,"oiselet étincelant",0,"oiselets étincelants",0,1,1,0,0
10725,"oiselet en flammes",0,"oiselets en flammes",0,1,1,0,0
10726,"flamme sombre",0,"flammes sombres",0,0,1,1,0
10727,"flamme de la vie",0,"flammes de la vie",0,0,1,1,0
10728,"tourbillon enflammé",0,"tourbillons enflammés",0,0,1,0,0
10729,"Lalah Jinjahl l'élève brillante",0,"Lalah Jinjahl l'élève brillante",0,0,1,1,1
10730,"Loifa l'ingénieux",0,"Loifa l'ingénieux",0,0,1,0,1
10731,"Mahaud l'aliénée",0,"Mahaud l'aliénée",0,0,1,1,1
10732,"Ancel le fracasseur",0,"Ancel le fracasseur",0,1,1,0,1
10733,"Guildivain le practicien",0,"Guildivain le practicien",0,0,1,0,1
10734,"bombe énergétique",0,"bombes énergétiques",0,0,1,1,0
10735,"noulithe renforcé",0,"noulithes renforcés",0,0,1,0,0
10736,"pousse samanthienne",0,"pousses samanthiennes",0,0,1,1,0
10737,"Samantha la Torride",0,"Samantha la Torride",0,0,1,1,1
10738,"cristal vivant",0,"cristaux vivants",0,0,1,0,0
10739,"krystallos",0,"krystallos",0,0,1,0,0
10740,"professeur Gilly",0,"professeur Gilly",0,0,1,0,0
10741,"assistant Sathzant",0,"assistant Sathzant",0,1,1,0,0
10742,"Hespéros",0,"Hespéros",0,1,1,0,1
10743,"éther explosif",0,"éthers explosifs",0,1,1,0,0
10744,"Hespéros",0,"Hespéros",0,1,1,0,1
10745,"épine d'éther",0,"épines d'éther",0,1,1,1,0
10746,"ovibos oublié",0,"ovibos oubliés",0,1,1,0,0
10747,"snegovik",0,"snegoviki",0,0,1,0,0
10748,"almasty hurleur",0,"almasty hurleurs",0,1,1,0,0
10749,"piège-glace",0,"piège-glaces",0,0,1,0,0
10750,"Héliogabale",0,"Héliogabale",0,0,1,0,1
10751,"jötunn sanguinaire",0,"jötnar san<SoftHyphen/>gui<SoftHyphen/>nai<SoftHyphen/>res",0,0,1,0,0
10752,"survivant",0,"survivants",0,0,1,0,0
10753,"caisse de vivres",0,"caisses de vivres",0,0,1,1,0
10754,"magna rouleur fou",0,"magna rouleurs fous",0,0,1,0,0
10755,"chien-soldat errant",0,"chiens-soldats errants",0,0,1,0,0
10756,"satellite hors de contrôle",0,"satellites hors de contrôle",0,0,1,0,0
10757,"armure hors de contrôle",0,"armures hors de contrôle",0,1,1,1,0
10758,"drone hors de contrôle",0,"drones hors de contrôle",0,0,1,0,0
10759,"Seneca",0,"Seneca",0,0,1,0,1
10760,"machine de mort errante",0,"machines de mort errantes",0,0,1,1,0
10761,"ingénieur magitek réfugié",0,"ingénieurs magitek réfugiés",0,1,1,0,0
10762,"âme d'Ysayle",0,"âmes d'Ysayle",0,1,1,1,0
10763,"voix de Marke",0,"voix de Marke",0,0,1,1,0
10764,"voix d'Alphinaud",0,"voix d'Alphinaud",0,0,1,1,0
10765,"voix d'Alisaie",0,"voix d'Alisaie",0,0,1,1,0
10766,"voix de Thancred",0,"voix de Thancred",0,0,1,1,0
10767,"voix d'Urianger",0,"voix d'Urianger",0,0,1,1,0
10768,"voix de Y'shtola",0,"voix de Y'shtola",0,0,1,1,0
10769,"voix d'Estinien",0,"voix d'Estinien",0,0,1,1,0
10770,"voix de G'raha Tia",0,"voix de G'raha Tia",0,0,1,1,0
10771,"spécimen fou",0,"spécimens fous",0,0,1,0,0
10772,"Gosetsu le dévoué",0,"Gosetsu le dévoué",0,0,1,0,1
10773,"sécateur mortel",0,"sécateurs mortels",0,0,1,0,0
10774,"lamenteur affligé",0,"lamenteurs affligés",0,0,1,0,0
10775,"pampa sélénien en fleur",0,"pampas séléniens en fleur",0,0,1,0,0
10776,"droïde redémarré",0,"droïdes redémarrés",0,0,1,0,0
10777,"Tranquillityite",0,"Tranquillityite",0,0,1,0,1
10778,"régolithe caché",0,"régolithes cachés",0,0,1,0,0
10779,"unité d'assistance défectueuse",0,"unités d'assistance dé<SoftHyphen/>fec<SoftHyphen/>tueuses",0,1,1,1,0
10780,"daphnie affamée",0,"daphnies affamées",0,0,1,1,0
10781,"unité de recyclage défectueuse",0,"unités de recyclage dé<SoftHyphen/>fec<SoftHyphen/>tueuses",0,1,1,1,0
10782,"unité de soin défectueuse",0,"unités de soin dé<SoftHyphen/>fec<SoftHyphen/>tueuses",0,1,1,1,0
10783,"Cerebrator",0,"Cerebrator",0,0,1,0,1
10784,"mousse acide",0,"mousses acides",0,0,1,1,0
10785,"Thrillingway",0,"Thrillingway",0,0,1,0,1
10786,"pousse odoriférante",0,"pousse odoriférante",0,0,1,1,0
10787,"rasayana",0,"rasayana",0,0,1,0,0
10788,"lézard des jungles",0,"lézard des jungles",0,0,1,0,0
10789,"apalala",0,"apalala",0,1,1,0,0
10790,"Sajabaht",0,"Sajabaht",0,0,1,1,1
10791,"Rashvaaz le pieux",0,"Rashvaaz le pieux",0,0,1,0,1
10792,"automatoise de l'Origenèse",0,"automatoises de l'Origenèse",0,1,1,1,0
10793,"ophion indésirable",0,"ophions indésirables",0,1,1,0,0
10794,"alséide",0,"alséides",0,1,1,1,0
10795,"kéraunos survolté",0,"kéraunos survoltés",0,0,1,0,0
10796,"hippocerf enragé",0,"hippocerfs enragés",0,1,1,0,0
10797,"monocéros expérimental",0,"monocéros expérimentaux",0,0,1,0,0
10798,"harpyia affamée",0,"harpyia affamées",0,0,1,1,0
10799,"morbole marquise",0,"morboles marquises",0,0,1,1,0
10800,"orbe des Ténèbres",0,"orbes des Ténèbres",0,1,1,0,0
10801,"médusa baladeuse",0,"médusa baladeuses",0,0,1,1,0
10802,"médusa baladeuse",0,"médusa baladeuses",0,0,1,1,0
10803,"Eurydice",0,"Eurydice",0,1,1,1,1
10804,"phanopsychée fantôme",0,"phanopsychées fantômes",0,0,1,1,0
10805,"mélanion furieux",0,"mélanions furieux",0,0,1,0,0
10806,"ophiotauros taquin",0,"ophiotauros taquins",0,1,1,0,0
10807,"elpistauros",0,"elpistauros",0,1,1,0,0
10808,"observateur tremblotant",0,"observateurs tremblotants",0,1,1,0,0
10809,"observateur des monocéros",0,"observateurs des monocéros",0,1,1,0,0
10810,"Éa mélancolique",0,"Éas mé<SoftHyphen/>lan<SoftHyphen/>co<SoftHyphen/>li<SoftHyphen/>ques",0,1,1,0,0
10811,"draguêpe en peine",0,"draguêpes en peine",0,0,1,1,0
10812,"Ahl Ein",0,"Ahl Ein",0,1,1,0,1
10813,"compagnon d'Ahl Ein",0,"compagnons d'Ahl Ein",0,0,1,0,0
10814,"Than Oskh",0,"Than Oskh",0,0,1,0,1
10815,"suivant de Than Oskh",0,"suivants de Than Oskh",0,0,1,0,0
10816,"wyverne en peine",0,"wyvernes en peine",0,0,1,1,0
10817,"dragon inférieur en peine",0,"dragons inférieurs en peine",0,0,1,0,0
10818,"brobinyak en peine",0,"brobinyaks en peine",0,0,1,0,0
10819,"dragon stellaire en peine",0,"dragons stellaires en peine",0,0,1,0,0
10820,"luminion déchu",0,"luminions déchus",0,0,1,0,0
10821,"luminion déchu",0,"luminions déchus",0,0,1,0,0
10822,"luminion errant",0,"luminions errants",0,0,1,0,0
10823,"autre sombrœil",0,"autres sombrœil",0,1,1,0,0
10824,"Poe",0,"Poe",0,0,1,0,1
10825,"étincelle stygienne",0,"étincelles stygiennes",0,1,1,1,0
10826,"sphère stygienne",0,"sphères stygiennes",0,0,1,1,0
10827,"Myhk Nehr",0,"Myhk Nehr",0,0,1,0,1
10828,"adelphe de Myhk Nehr",0,"adelphes de Myhk Nehr",0,1,1,0,0
10829,"observateur de végétaux",0,"observateurs de végétaux",0,1,1,0,0
10830,"python venimeux",0,"pythons venimeux",0,0,1,0,0
10831,"visage chanceux",0,"visages chanceux",0,0,1,0,0
10832,"sphinx chanceux",0,"sphinx chanceux",0,0,1,0,0
10833,"unité d'assistance dorée",0,"unités d'assistance dorées",0,1,1,1,0
10834,"golem arc-en-ciel",0,"golems arc-en-ciel",0,0,1,0,0
10835,"onion ludique",0,"onions ludiquess",0,1,1,0,0
10836,"aubergine ludique",0,"aubergines ludiques",0,1,1,1,0
10837,"ail ludique",0,"ails ludiques",0,1,1,0,0
10838,"tomate ludique",0,"tomates ludiques",0,0,1,1,0
10839,"reine ludique",0,"reines ludiques",0,0,1,1,0
10840,"ratisseur ludique",0,"ratisseurs ludiques",0,0,1,0,0
10841,"mousse ludique",0,"mousses ludiques",0,0,1,1,0
10842,"mousse au chocolat ludique",0,"mousses au chocolat ludiques",0,0,1,1,0
10843,"coccinelle ludique",0,"coccinelles ludiques",0,0,1,1,0
10844,"alarum ludique",0,"alarums ludiques",0,1,1,0,0
10845,"drone-drille ludique",0,"drones-drilles ludiques",0,0,1,0,0
10846,"chasseur ludique",0,"chasseurs ludiques",0,0,1,0,0
10847,"griffe de fer ludique",0,"griffes de fer ludiques",0,0,1,1,0
10848,"lublyn ludique",0,"lublyns ludiques",0,0,1,0,0
10849,"luminare ludique",0,"luminares ludiques",0,0,1,0,0
10850,"dynamite ludique",0,"dynamites ludiques",0,0,1,1,0
10851,"armacolite ludique",0,"armacolites ludiques",0,1,1,0,0
10852,"golem ludique",0,"golems ludiques",0,0,1,0,0
10853,"unité de recyclage ludique",0,"unités de recyclage ludiques",0,1,1,1,0
10854,"unité de soin ludique",0,"unités de soin ludiques",0,1,1,1,0
10855,"unité d'assistance ludique",0,"unités d'assistance ludiques",0,1,1,1,0
10856,"unité de nettoyage ludique",0,"unités de nettoyage ludiques",0,1,1,1,0
10857,"vagabond ludique",0,"vagabonds ludiques",0,0,1,0,0
10858,"lamenteur ludique",0,"lamenteurs ludiques",0,0,1,0,0
10859,"penseur ludique",0,"penseurs ludiques",0,0,1,0,0
